Published DateTime,Notes,Auction ID,Auction Lot ID,Buy Sell,Volume Required,Qualified IC,Start Time,End Time,Bid Deadline,Default Price,Clearing Price,Best Price,VWA Price,Cleared Volume,Total Bid Volume,IFA1 Volume,BN Volume,NEMO Volume,IFA2 Volume,EL Volume,VKL Volume
2023-01-11T21:38:47,,2023_01_11-20_39,2023_01_11-20_39-2,Sell,2800,BN/IFA1/IFA2/NEMO,2023-01-12T00:00:00,2023-01-12T01:00:00,2023-01-11T21:20:00,50,-8.11,4.31,-3.09,2800,8563,850,740,685,525,,
2023-01-11T23:23:52,,2023_01_11-22_13,2023_01_11-22_13-1,Sell,1900,BN/IFA1/IFA2/NEMO,2023-01-12T01:00:00,2023-01-12T02:00:00,2023-01-11T23:00:00,50,0.83,7.71,2.45,1900,8701,530,175,680,515,,
2023-01-11T23:23:52,,2023_01_11-22_13,2023_01_11-22_13-2,Sell,2500,BN/IFA1/IFA2/NEMO,2023-01-12T02:00:00,2023-01-12T03:00:00,2023-01-11T23:00:00,50,-8.68,6.9,-1.5,2500,8999,500,609,1091,300,,
2023-01-11T23:23:52,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France. For more information, see this link to French margin graph: https://www.services-rte.com/en/view-data-published-by-rte/balancing-capacities.html#:~:text=RTE%20proposes%20on%20this%20web,best%20hypothesis%20at%20our%20disposal",2023_01_11-22_13,2023_01_11-22_13-3,Sell,2800,BN/IFA1/IFA2/NEMO,2023-01-12T03:00:00,2023-01-12T04:00:00,2023-01-11T23:00:00,50,-5,5.17,-0.46,2800,8938,1316,175,415,894,,
2023-01-11T23:23:52,,2023_01_11-22_13,2023_01_11-22_13-4,Sell,1800,BN/IFA1/IFA2/NEMO,2023-01-12T04:00:00,2023-01-12T05:00:00,2023-01-11T23:00:00,50,9,21.56,12.06,1800,7825,600,127,330,743,,
2023-01-12T14:17:23,,2023_01_12-13_29,2023_01_12-13_29-1,Sell,1000,IFA1/BN/NEMO/IFA2/EL,2023-01-12T21:00:00,2023-01-12T22:00:00,2023-01-12T14:00:00,90,51.61,58,53.21,1000,9013,400,,100,,500,
2023-01-12T14:17:23,,2023_01_12-13_29,2023_01_12-13_29-2,Sell,1000,IFA1/BN/NEMO/IFA2/EL,2023-01-12T22:00:00,2023-01-12T23:00:00,2023-01-12T14:00:00,45,25.94,39.88,28.77,1000,9640,292,206,300,,202,
2023-01-12T20:55:30,,2023_01_12-20_02,2023_01_12-20_02-1,Sell,500,IFA1/IFA2/BN/NEMO,2023-01-12T23:00:00,2023-01-13T00:00:00,2023-01-12T20:40:00,25,34.47,37.48,36.32,500,6207,100,303,97,,,
2023-01-12T20:55:30,,2023_01_12-20_02,2023_01_12-20_02-2,Sell,500,IFA1/IFA2/BN/NEMO,2023-01-13T00:00:00,2023-01-13T01:00:00,2023-01-12T20:40:00,15,21.84,24.98,23.37,500,6367,50,275,175,,,
2023-01-12T20:55:30,,2023_01_12-20_02,2023_01_12-20_02-3,Sell,800,IFA1/IFA2/BN/NEMO,2023-01-13T01:00:00,2023-01-13T02:00:00,2023-01-12T20:40:00,15,9.61,13.15,11.14,800,6904,227,221,175,177,,
2023-01-12T20:55:30,,2023_01_12-20_02,2023_01_12-20_02-4,Sell,1500,IFA1/IFA2/BN/NEMO,2023-01-13T02:00:00,2023-01-13T03:00:00,2023-01-12T20:40:00,5,-3.02,2.2,-0.84,1500,6590,335,539,250,376,,
2023-01-12T20:55:30,,2023_01_12-20_02,2023_01_12-20_02-5,Sell,2400,IFA1/IFA2/BN/NEMO,2023-01-13T03:00:00,2023-01-13T04:00:00,2023-01-12T20:40:00,5,-11.88,-0.02,-6.43,2400,6394,283,1053,787,277,,
2023-01-12T20:55:30,,2023_01_12-20_02,2023_01_12-20_02-6,Sell,950,IFA1/IFA2/BN/NEMO,2023-01-13T04:00:00,2023-01-13T05:00:00,2023-01-12T20:40:00,10,15.75,21.4,18.51,950,4648,,275,575,100,,
2023-01-12T20:55:30,,2023_01_12-20_02,2023_01_12-20_02-7,Sell,1200,IFA1/IFA2/BN/NEMO/EL,2023-01-13T05:00:00,2023-01-13T06:00:00,2023-01-12T20:40:00,55,41,46.62,43.89,1200,5385,164,402,407,227,,
2023-01-12T23:03:19,,2023_01_12-23_02,2023_01_12-23_02-1,Sell,500,IFA1/IFA2/BN/NEMO,2023-01-13T01:00:00,2023-01-13T02:00:00,2023-01-12T23:30:00,15,,,,,,,,,,,
2023-01-12T23:03:19,,2023_01_12-23_02,2023_01_12-23_02-2,Sell,500,IFA1/IFA2/BN/NEMO,2023-01-13T02:00:00,2023-01-13T03:00:00,2023-01-12T23:30:00,5,,,,,,,,,,,
2023-01-12T23:03:19,,2023_01_12-23_02,2023_01_12-23_02-3,Sell,900,IFA1/IFA2/BN/NEMO,2023-01-13T03:00:00,2023-01-13T04:00:00,2023-01-12T23:30:00,5,,,,,,,,,,,
2023-01-12T23:03:19,,2023_01_12-23_02,2023_01_12-23_02-4,Sell,900,IFA1/IFA2/BN/NEMO,2023-01-13T04:00:00,2023-01-13T05:00:00,2023-01-12T23:30:00,10,,,,,,,,,,,
2023-01-12T23:03:19,,2023_01_12-23_02,2023_01_12-23_02-5,Sell,500,IFA1/IFA2/BN/NEMO/EL,2023-01-13T05:00:00,2023-01-13T06:00:00,2023-01-12T23:30:00,55,,,,,,,,,,,
2023-01-13T00:58:18,,2023_01_13-00_15,2023_01_13-00_15-1,Sell,4100,IFA1/IFA2/BN/NEMO/EL,2023-01-13T06:00:00,2023-01-13T07:00:00,2023-01-13T00:40:00,100,44.91,64.59,53.13,4100,9803,975,1104,1169,450,402,
2023-01-13T00:58:18,,2023_01_13-00_15,2023_01_13-00_15-2,Sell,2900,IFA1/IFA2/BN/NEMO/EL,2023-01-13T07:00:00,2023-01-13T08:00:00,2023-01-13T00:40:00,135,65.09,88.1,72.55,2900,12923,224,651,669,553,803,
2023-01-13T00:58:18,,2023_01_13-00_15,2023_01_13-00_15-3,Sell,700,IFA1/IFA2/BN/NEMO/EL,2023-01-13T08:00:00,2023-01-13T09:00:00,2023-01-13T00:40:00,165,84.7,93.33,87.5,700,8909,,156,190,354,,
2023-01-14T14:10:16,,2023_01_14-13_21,2023_01_14-13_21-1,Sell,300,IFA1/IFA2/EL/BN/NEMO,2023-01-14T19:00:00,2023-01-14T20:00:00,2023-01-14T13:55:00,150,46.92,55.14,49.65,300,4050,100,200,,,,
2023-01-14T14:10:16,,2023_01_14-13_21,2023_01_14-13_21-2,Sell,300,IFA1/IFA2/EL/BN/NEMO,2023-01-14T20:00:00,2023-01-14T21:00:00,2023-01-14T13:55:00,75,36.4,39.11,37.21,300,4003,200,100,,,,
2023-01-14T14:10:16,,2023_01_14-13_21,2023_01_14-13_21-3,Sell,500,IFA1/IFA2/EL/BN/NEMO,2023-01-14T21:00:00,2023-01-14T22:00:00,2023-01-14T13:55:00,60,36.26,39.1,38.23,500,4763,200,75,200,25,,
2023-01-14T14:10:16,,2023_01_14-13_21,2023_01_14-13_21-4,Sell,600,IFA1/IFA2/EL/BN/NEMO,2023-01-14T22:00:00,2023-01-14T23:00:00,2023-01-14T13:55:00,50,26.06,30,27.36,600,4905,122,278,200,,,
2023-01-14T18:08:26,,2023_01_14-17_19,2023_01_14-17_19-1,Sell,600,IFA1/IFA2/BN/NEMO,2023-01-14T20:00:00,2023-01-14T21:00:00,2023-01-14T17:50:00,75,25.93,32.57,29.02,600,4252,46,404,,150,,
2023-01-14T18:08:26,,2023_01_14-17_19,2023_01_14-17_19-2,Sell,500,IFA1/IFA2/BN/NEMO,2023-01-14T21:00:00,2023-01-14T22:00:00,2023-01-14T17:50:00,60,31.71,35.48,33.31,500,4811,250,148,102,,,
2023-01-14T18:08:26,,2023_01_14-17_19,2023_01_14-17_19-3,Sell,1800,IFA1/IFA2/BN/NEMO,2023-01-14T22:00:00,2023-01-14T23:00:00,2023-01-14T17:50:00,50,11.74,25,16.21,1800,4496,477,475,409,439,,
2023-01-14T20:31:01,,2023_01_14-19_07,2023_01_14-19_07-1,Sell,1300,IFA1/BN/NEMO/IFA2,2023-01-14T23:00:00,2023-01-15T00:00:00,2023-01-14T20:00:00,40,-1.13,21,6.59,1300,7870,175,354,525,246,,
2023-01-14T20:31:01,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France. For more information, see this link to French margin graph: https://www.services-rte.com/en/view-data-published-by-rte/balancing-capacities.html#:~:text=RTE%20proposes%20on%20this%20web,best%20hypothesis%20at%20our%20disposal",2023_01_14-19_07,2023_01_14-19_07-2,Sell,2300,IFA1/BN/NEMO/IFA2,2023-01-15T00:00:00,2023-01-15T01:00:00,2023-01-14T20:00:00,35,-14.35,8.62,-4.62,2300,8629,155,829,1171,145,,
2023-01-14T20:31:01,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France. For more information, see this link to French margin graph: https://www.services-rte.com/en/view-data-published-by-rte/balancing-capacities.html#:~:text=RTE%20proposes%20on%20this%20web,best%20hypothesis%20at%20our%20disposal",2023_01_14-19_07,2023_01_14-19_07-3,Sell,2100,IFA1/BN/NEMO/IFA2,2023-01-15T01:00:00,2023-01-15T02:00:00,2023-01-14T20:00:00,30,-13.83,1.68,-7.1,2100,7857,100,829,1071,100,,
2023-01-14T20:31:01,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France. For more information, see this link to French margin graph: https://www.services-rte.com/en/view-data-published-by-rte/balancing-capacities.html#:~:text=RTE%20proposes%20on%20this%20web,best%20hypothesis%20at%20our%20disposal",2023_01_14-19_07,2023_01_14-19_07-4,Sell,3000,IFA1/BN/NEMO/IFA2,2023-01-15T02:00:00,2023-01-15T03:00:00,2023-01-14T20:00:00,25,-58,0,-27.35,2903,8495,100,1427,1376,,,
2023-01-14T20:31:01,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France. For more information, see this link to French margin graph: https://www.services-rte.com/en/view-data-published-by-rte/balancing-capacities.html#:~:text=RTE%20proposes%20on%20this%20web,best%20hypothesis%20at%20our%20disposal",2023_01_14-19_07,2023_01_14-19_07-5,Sell,3500,IFA1/BN/NEMO/IFA2,2023-01-15T03:00:00,2023-01-15T04:00:00,2023-01-14T20:00:00,20,-59,-5.88,-29.73,3497,7996,356,1421,1376,344,,
2023-01-14T20:31:01,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France. For more information, see this link to French margin graph: https://www.services-rte.com/en/view-data-published-by-rte/balancing-capacities.html#:~:text=RTE%20proposes%20on%20this%20web,best%20hypothesis%20at%20our%20disposal",2023_01_14-19_07,2023_01_14-19_07-6,Sell,4100,IFA1/BN/NEMO/IFA2,2023-01-15T04:00:00,2023-01-15T05:00:00,2023-01-14T20:00:00,20,-62,-6,-35.26,3379,6780,300,1334,1445,300,,
2023-01-14T20:31:01,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France. For more information, see this link to French margin graph: https://www.services-rte.com/en/view-data-published-by-rte/balancing-capacities.html#:~:text=RTE%20proposes%20on%20this%20web,best%20hypothesis%20at%20our%20disposal",2023_01_14-19_07,2023_01_14-19_07-7,Sell,3850,IFA1/BN/NEMO/IFA2/EL,2023-01-15T05:00:00,2023-01-15T06:00:00,2023-01-14T20:00:00,20,-58,0,-27.08,3563,7783,354,1104,1459,276,370,
2023-01-14T20:31:01,,2023_01_14-19_07,2023_01_14-19_07-8,Sell,3400,IFA1/BN/NEMO/IFA2/EL,2023-01-15T06:00:00,2023-01-15T07:00:00,2023-01-14T20:00:00,30,-48,0,-20.04,3400,8091,594,451,1548,402,405,
2023-01-14T20:31:01,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France. For more information, see this link to French margin graph: https://www.services-rte.com/en/view-data-published-by-rte/balancing-capacities.html#:~:text=RTE%20proposes%20on%20this%20web,best%20hypothesis%20at%20our%20disposal",2023_01_14-19_07,2023_01_14-19_07-9,Sell,4200,IFA1/BN/NEMO/IFA2/EL,2023-01-15T07:00:00,2023-01-15T08:00:00,2023-01-14T20:00:00,40,-28.88,4.33,-11.54,4200,12971,805,1011,1489,795,100,
2023-01-14T22:32:27,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France. For more information, see this link to French margin graph: https://www.services-rte.com/en/view-data-published-by-rte/balancing-capacities.html#:~:text=RTE%20proposes%20on%20this%20web,best%20hypothesis%20at%20our%20disposal",2023_01_14-21_29,2023_01_14-21_29-1,Sell,4000,IFA1/BN/NEMO/IFA2/EL,2023-01-15T08:00:00,2023-01-15T09:00:00,2023-01-14T22:15:00,60,-13,19,-1.78,4000,16545,76,1329,1671,371,553,
2023-01-14T22:32:27,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France. For more information, see this link to French margin graph: https://www.services-rte.com/en/view-data-published-by-rte/balancing-capacities.html#:~:text=RTE%20proposes%20on%20this%20web,best%20hypothesis%20at%20our%20disposal",2023_01_14-21_29,2023_01_14-21_29-2,Sell,2900,IFA1/BN/NEMO/IFA2/EL,2023-01-15T09:00:00,2023-01-15T10:00:00,2023-01-14T22:15:00,125,-4.32,23,5.04,2900,16045,,1079,1421,49,351,
2023-01-14T22:32:27,,2023_01_14-21_29,2023_01_14-21_29-3,Sell,1000,IFA1/BN/NEMO/IFA2/EL,2023-01-15T10:00:00,2023-01-15T11:00:00,2023-01-14T22:15:00,165,17.73,30,21.72,1000,12135,72,252,,325,351,
2023-01-15T08:47:16,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France. For more information, see this link to French margin graph: https://www.services-rte.com/en/view-data-published-by-rte/balancing-capacities.html#:~:text=RTE%20proposes%20on%20this%20web,best%20hypothesis%20at%20our%20disposal",2023_01_15-08_13,2023_01_15-08_13-1,Sell,500,IFA1/IFA2/BN/NEMO,2023-01-15T11:00:00,2023-01-15T12:00:00,2023-01-15T08:40:00,150,17.18,19.53,17.95,500,5322,400,100,,,,
2023-01-15T08:47:16,,2023_01_15-08_13,2023_01_15-08_13-2,Sell,200,IFA1/IFA2/BN/NEMO,2023-01-15T12:00:00,2023-01-15T13:00:00,2023-01-15T08:40:00,150,14.42,14.92,14.69,200,3117,200,,,,,
2023-01-15T22:11:37,,2023_01_15-21_16,2023_01_15-21_16-1,Buy,500,IFA1/IFA2/EL/BN/NEMO,2023-01-16T05:00:00,2023-01-16T06:00:00,2023-01-15T22:00:00,120,165,149.52,157.28,500,2136,,110,265,,125,
2023-01-15T22:11:37,,2023_01_15-21_16,2023_01_15-21_16-2,Buy,750,IFA1/IFA2/EL/BN/NEMO,2023-01-16T06:00:00,2023-01-16T07:00:00,2023-01-15T22:00:00,140,186.86,169.08,178.72,750,2158,362,98,,149,141,
2023-01-15T22:11:37,,2023_01_15-21_16,2023_01_15-21_16-3,Buy,1050,IFA1/IFA2/EL/BN/NEMO,2023-01-16T07:00:00,2023-01-16T08:00:00,2023-01-15T22:00:00,140,204.29,185,195.35,1050,3257,329,103,105,289,224,
2023-01-15T22:11:37,,2023_01_15-21_16,2023_01_15-21_16-4,Buy,200,IFA1/IFA2/EL/BN/NEMO,2023-01-16T09:00:00,2023-01-16T10:00:00,2023-01-15T22:00:00,140,215.79,201.55,209.76,200,1390,90,50,60,,,
2023-01-16T21:49:45,,2023_01_16-20_47,2023_01_16-20_47-1,Buy,1000,IFA1/IFA2/BN/NEMO/EL,2023-01-17T07:00:00,2023-01-17T08:00:00,2023-01-16T21:20:00,160,249.83,205,236.47,1000,6943,179,175,147,301,198,
2023-01-16T21:49:45,,2023_01_16-20_47,2023_01_16-20_47-2,Buy,1000,IFA1/IFA2/BN/NEMO/EL,2023-01-17T08:00:00,2023-01-17T09:00:00,2023-01-16T21:20:00,160,272.03,206,223.71,1000,6128,255,315,190,175,65,
2023-01-17T15:44:30,,2023_01_17-14_55,2023_01_17-14_55-1,Buy,320,IFA1/IFA2/NEMO/EL,2023-01-17T19:00:00,2023-01-17T20:00:00,2023-01-17T15:30:00,140,180.12,176.69,178.42,320,5560,220,,,,100,
2023-01-17T15:44:30,,2023_01_17-14_55,2023_01_17-14_55-2,Buy,320,IFA1/IFA2/NEMO/EL,2023-01-17T20:00:00,2023-01-17T21:00:00,2023-01-17T15:30:00,120,164,162.05,163.2,320,8082,172,,,,148,
2023-01-17T21:05:07,,2023_01_17-20_12,2023_01_17-20_12-1,Buy,627,IFA1/BN/NEMO/IFA2,2023-01-18T04:00:00,2023-01-18T05:00:00,2023-01-17T20:50:00,100,134,127.88,130.48,627,5254,369,133,75,50,,
2023-01-17T21:05:07,,2023_01_17-20_12,2023_01_17-20_12-2,Buy,1627,IFA1/BN/NEMO/IFA2/EL,2023-01-18T05:00:00,2023-01-18T06:00:00,2023-01-17T20:50:00,115,158.43,142,153.35,1627,9131,586,517,,225,299,
2023-01-17T21:05:07,,2023_01_17-20_12,2023_01_17-20_12-3,Buy,1627,IFA1/BN/NEMO/IFA2/EL,2023-01-18T06:00:00,2023-01-18T07:00:00,2023-01-17T20:50:00,130,171.26,160.9,166,1627,9548,269,789,225,200,144,
2023-01-17T21:05:07,,2023_01_17-20_12,2023_01_17-20_12-4,Buy,1000,IFA1/BN/NEMO/EL,2023-01-18T07:00:00,2023-01-18T08:00:00,2023-01-17T20:50:00,135,179.99,169.69,174.08,1000,9061,,1000,,,,
2023-01-18T00:08:34,,2023_01_17-23_07,2023_01_17-23_07-1,Buy,600,IFA1/BN/NEMO/EL,2023-01-18T07:00:00,2023-01-18T08:00:00,2023-01-17T23:35:00,135,188.21,179.86,182.98,600,5447,,600,,,,
2023-01-18T11:58:19,,2023_01_18-10_54,2023_01_18-10_54-1,Buy,750,IFA1/BN/NEMO/IFA2,2023-01-18T15:00:00,2023-01-18T16:00:00,2023-01-18T11:30:00,120,164.7,134.89,157.15,750,6268,340,300,100,10,,
2023-01-18T11:58:19,,2023_01_18-10_54,2023_01_18-10_54-2,Buy,750,IFA1/BN/NEMO/IFA2/EL,2023-01-18T16:00:00,2023-01-18T17:00:00,2023-01-18T11:30:00,120,174,150.35,164.73,750,6809,275,350,,100,25,
2023-01-18T11:58:19,,2023_01_18-10_54,2023_01_18-10_54-3,Buy,750,IFA1/NEMO/IFA2/EL,2023-01-18T17:00:00,2023-01-18T18:00:00,2023-01-18T11:30:00,120,185,174,180.59,750,6360,500,,,100,150,
2023-01-18T11:58:19,,2023_01_18-10_54,2023_01_18-10_54-4,Buy,750,IFA1/NEMO/IFA2/EL,2023-01-18T18:00:00,2023-01-18T19:00:00,2023-01-18T11:30:00,120,185.86,175.43,182.02,750,6340,250,,175,125,200,
2023-01-18T11:58:19,,2023_01_18-10_54,2023_01_18-10_54-5,Buy,750,IFA1/NEMO/IFA2/EL,2023-01-18T19:00:00,2023-01-18T20:00:00,2023-01-18T11:30:00,120,167.99,157.71,164.88,750,6640,200,,125,123,302,
2023-01-18T13:23:05,,2023_01_18-12_24,2023_01_18-12_24-1,Buy,660,IFA1/BN/NEMO/IFA2,2023-01-18T15:00:00,2023-01-18T16:00:00,2023-01-18T13:00:00,120,170,154,166.86,660,3673,610,,,50,,
2023-01-18T13:23:05,,2023_01_18-12_24,2023_01_18-12_24-2,Buy,660,IFA1/BN/NEMO/IFA2,2023-01-18T16:00:00,2023-01-18T17:00:00,2023-01-18T13:00:00,120,179.1,160.1,176.43,660,4200,412,,150,98,,
2023-01-18T13:23:05,,2023_01_18-12_24,2023_01_18-12_24-3,Buy,660,IFA1/NEMO/IFA2,2023-01-18T17:00:00,2023-01-18T18:00:00,2023-01-18T13:00:00,120,200.43,185,192.06,660,4387,437,,,223,,
2023-01-18T13:23:05,,2023_01_18-12_24,2023_01_18-12_24-4,Buy,660,IFA1/NEMO/IFA2,2023-01-18T18:00:00,2023-01-18T19:00:00,2023-01-18T13:00:00,120,204.12,185,195.34,660,4353,437,,,223,,
2023-01-18T13:23:05,,2023_01_18-12_24,2023_01_18-12_24-5,Buy,660,IFA1/NEMO/IFA2/EL,2023-01-18T19:00:00,2023-01-18T20:00:00,2023-01-18T13:00:00,120,174.82,164.9,172.36,660,7189,511,,,,149,
2023-01-18T22:09:40,,2023_01_18-21_02,2023_01_18-21_02-1,Buy,400,IFA1/IFA2/NEMO/EL,2023-01-19T05:00:00,2023-01-19T06:00:00,2023-01-18T21:45:00,130,0,0,0,0,4451,,,,,,
2023-01-18T22:09:40,,2023_01_18-21_02,2023_01_18-21_02-2,Buy,550,IFA1/IFA2/NEMO/EL,2023-01-19T06:00:00,2023-01-19T07:00:00,2023-01-18T21:45:00,145,0,0,0,0,4914,,,,,,
2023-01-18T22:09:40,,2023_01_18-21_02,2023_01_18-21_02-3,Buy,950,IFA1/IFA2/NEMO/EL,2023-01-19T07:00:00,2023-01-19T08:00:00,2023-01-18T21:45:00,150,203.07,192.31,198.31,200,5891,,,100,,100,
2023-01-18T22:09:40,,2023_01_18-21_02,2023_01_18-21_02-4,Buy,850,IFA1/IFA2/NEMO/EL,2023-01-19T08:00:00,2023-01-19T09:00:00,2023-01-18T21:45:00,155,207.66,200.4,202.22,100,5315,,,75,,25,
2023-01-18T22:09:40,,2023_01_18-21_02,2023_01_18-21_02-5,Buy,600,IFA1/IFA2/NEMO/EL,2023-01-19T09:00:00,2023-01-19T10:00:00,2023-01-18T21:45:00,155,0,0,0,0,4897,,,,,,
2023-01-18T22:09:40,,2023_01_18-21_02,2023_01_18-21_02-6,Buy,700,IFA1/IFA2/NEMO/EL,2023-01-19T10:00:00,2023-01-19T11:00:00,2023-01-18T21:45:00,150,0,0,0,0,4774,,,,,,
2023-01-18T22:09:40,,2023_01_18-21_02,2023_01_18-21_02-7,Buy,500,IFA1/IFA2/NEMO/EL,2023-01-19T11:00:00,2023-01-19T12:00:00,2023-01-18T21:45:00,140,0,0,0,0,5035,,,,,,
2023-01-18T22:09:40,,2023_01_18-21_02,2023_01_18-21_02-8,Buy,550,IFA1/IFA2/NEMO/EL,2023-01-19T12:00:00,2023-01-19T13:00:00,2023-01-18T21:45:00,125,0,0,0,0,4916,,,,,,
2023-01-19T10:51:25,,2023_01_19-09_52,2023_01_19-09_52-1,Buy,150,NEMO,2023-01-19T13:00:00,2023-01-19T14:00:00,2023-01-19T10:20:00,120,313.2,220.78,277.32,150,171,,,150,,,
2023-01-19T10:51:25,,2023_01_19-09_52,2023_01_19-09_52-2,Buy,250,NEMO,2023-01-19T14:00:00,2023-01-19T15:00:00,2023-01-19T10:20:00,125,313.2,190,266.8,233,233,,,233,,,
2023-01-19T10:51:25,,2023_01_19-09_52,2023_01_19-09_52-3,Buy,300,NEMO,2023-01-19T15:00:00,2023-01-19T16:00:00,2023-01-19T10:20:00,140,255.85,195,231.75,300,797,,,300,,,
2023-01-19T10:51:25,,2023_01_19-09_52,2023_01_19-09_52-4,Buy,300,BN/NEMO,2023-01-19T16:00:00,2023-01-19T17:00:00,2023-01-19T10:20:00,160,248.51,221.45,241.09,300,2056,,225,75,,,
2023-01-19T21:21:42,,2023_01_19-21_20,2023_01_19-21_20-1,Buy,700,IFA1/IFA2/EL/BN,2023-01-20T07:00:00,2023-01-20T08:00:00,2023-01-19T21:50:00,170,,,,,,,,,,,
2023-01-19T21:21:42,,2023_01_19-21_20,2023_01_19-21_20-2,Buy,400,IFA1/IFA2/EL/BN,2023-01-20T08:00:00,2023-01-20T09:00:00,2023-01-19T21:50:00,170,,,,,,,,,,,
2023-01-19T21:21:42,,2023_01_19-21_20,2023_01_19-21_20-3,Buy,400,IFA1/IFA2/EL,2023-01-20T09:00:00,2023-01-20T10:00:00,2023-01-19T21:50:00,170,,,,,,,,,,,
2023-01-19T21:21:42,,2023_01_19-21_20,2023_01_19-21_20-4,Buy,1000,IFA1/IFA2/EL,2023-01-20T10:00:00,2023-01-20T11:00:00,2023-01-19T21:50:00,150,,,,,,,,,,,
2023-01-19T21:21:42,,2023_01_19-21_20,2023_01_19-21_20-5,Buy,1000,IFA1/IFA2/EL,2023-01-20T11:00:00,2023-01-20T12:00:00,2023-01-19T21:50:00,140,,,,,,,,,,,
2023-01-19T22:03:47,,2023_01_19-21_26,2023_01_19-21_26-1,Buy,400,IFA1/IFA2/EL/BN,2023-01-20T07:00:00,2023-01-20T08:00:00,2023-01-19T21:50:00,170,220.12,212.49,216.88,400,7401,100,300,,,,
2023-01-19T22:03:47,,2023_01_19-21_26,2023_01_19-21_26-2,Buy,100,IFA1/IFA2/EL/BN,2023-01-20T08:00:00,2023-01-20T09:00:00,2023-01-19T21:50:00,170,210.88,210.69,210.79,100,5733,,50,,,50,
2023-01-19T22:03:47,,2023_01_19-21_26,2023_01_19-21_26-3,Buy,100,IFA1/IFA2/EL,2023-01-20T09:00:00,2023-01-20T10:00:00,2023-01-19T21:50:00,170,194.05,194.05,194.05,100,4405,,,,,100,
2023-01-19T22:03:47,,2023_01_19-21_26,2023_01_19-21_26-4,Buy,700,IFA1/IFA2/EL,2023-01-20T10:00:00,2023-01-20T11:00:00,2023-01-19T21:50:00,150,194.05,188.79,191.12,700,5374,200,,,7,493,
2023-01-19T22:03:47,,2023_01_19-21_26,2023_01_19-21_26-5,Buy,700,IFA1/IFA2/EL,2023-01-20T11:00:00,2023-01-20T12:00:00,2023-01-19T21:50:00,140,190.59,183.62,186.87,700,6063,138,,,,562,
2023-01-20T11:30:19,,2023_01_20-10_24,2023_01_20-10_24-1,Buy,500,IFA1/BN/NEMO/IFA2,2023-01-20T13:00:00,2023-01-20T14:00:00,2023-01-20T11:00:00,130,189.71,185.24,187.78,380,2185,33,5,183,159,,
2023-01-20T11:30:19,,2023_01_20-10_24,2023_01_20-10_24-2,Buy,1500,IFA1/BN/NEMO/IFA2,2023-01-20T14:00:00,2023-01-20T15:00:00,2023-01-20T11:00:00,135,202.76,193.29,198.14,950,2420,149,154,310,337,,
2023-01-20T11:30:19,,2023_01_20-10_24,2023_01_20-10_24-3,Buy,1900,IFA1/BN/NEMO/IFA2,2023-01-20T15:00:00,2023-01-20T16:00:00,2023-01-20T11:00:00,140,207.33,198.96,203.42,1350,7465,839,149,162,200,,
2023-01-20T11:30:19,,2023_01_20-10_24,2023_01_20-10_24-4,Buy,900,IFA1/BN/NEMO/IFA2/EL,2023-01-20T16:00:00,2023-01-20T17:00:00,2023-01-20T11:00:00,155,216.56,214.09,215.66,350,6196,78,50,68,55,99,
2023-01-20T15:44:44,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France. For more information, see this link to French margin graph: https://www.services-rte.com/en/view-data-published-by-rte/balancing-capacities.html#:~:text=RTE%20proposes%20on%20this%20web,best%20hypothesis%20at%20our%20disposal",2023_01_20-15_06,2023_01_20-15_06-1,Buy,500,IFA1/IFA2/EL,2023-01-20T18:00:00,2023-01-20T19:00:00,2023-01-20T15:30:00,155,197.4,189.83,194.02,500,955,248,,,252,,
2023-01-20T15:44:44,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France. For more information, see this link to French margin graph: https://www.services-rte.com/en/view-data-published-by-rte/balancing-capacities.html#:~:text=RTE%20proposes%20on%20this%20web,best%20hypothesis%20at%20our%20disposal",2023_01_20-15_06,2023_01_20-15_06-2,Buy,500,IFA1/IFA2/EL,2023-01-20T19:00:00,2023-01-20T20:00:00,2023-01-20T15:30:00,145,174.14,168.6,172.09,500,4792,278,,,,222,
2023-01-20T15:44:44,,2023_01_20-15_06,2023_01_20-15_06-3,Buy,200,IFA1/NEMO/IFA2/EL,2023-01-20T20:00:00,2023-01-20T21:00:00,2023-01-20T15:30:00,125,157.33,156.42,156.8,200,3131,50,,51,,99,
